transaction_id,customer_id,price,quantity
88,562,318.14771952420597,2
89,872,323.78656585567813,16
90,388,426.7470718810126,7
91,2,373.0259415087567,18
92,390,275.8609302133182,7
93,566,330.25751732176576,1
94,106,144.25450295607885,3
95,772,300.59753308400525,11
96,822,249.72135482746043,15
97,477,75.3387889850215,3
98,703,128.84669552565566,13
99,402,152.92979085357715,4
100,730,462.91168785575337,8
101,556,122.88945329908583,4
102,162,151.7295123816374,18
103,202,190.98352374382182,7
104,958,335.2339419264396,11
105,996,67.93681231134886,4
106,270,477.4331541219503,13
107,863,434.12989784643463,9
108,816,292.83587577438556,9
109,271,340.27855503822883,19
110,456,18.163630909665834,3
111,462,176.08293992073985,12
112,727,399.87351302410656,11
113,252,47.966657158269086,11
114,702,148.3337787632529,17
115,296,296.79544588381253,14
116,725,135.6423835724815,16
117,720,467.6492073308144,10
118,749,74.21872909410227,4
119,338,400.7232353748115,10
120,879,258.89485903414004,12
121,53,377.6620801517784,9
122,792,162.25051087260925,15
123,922,262.09990513289904,9
124,217,429.8493213643564,7
125,764,238.77026857032115,12
126,188,186.26273233603212,14
127,380,272.71613926384066,16
128,493,361.50774898781975,19
129,41,227.34603929426635,3
130,157,470.04971781971375,11
131,15,154.5234537807476,19
132,813,242.977167022869,8
133,65,380.89455307730634,8
134,857,347.6693343429215,3
135,839,433.1841156844065,10
136,521,498.43649853374336,13
137,344,219.1605811095939,9
138,129,64.4639310938228,6
139,648,24.90378159590431,15
140,472,366.1696840084881,16
141,63,438.26669894127065,5
142,139,118.14916711276516,13
143,499,87.63953822305392,19
144,593,40.48049484758858,2
145,392,413.1244316414311,6
146,675,162.57715054736633,1
147,419,206.83147745229047,15
148,289,256.34759388871004,15
149,379,421.33208476267987,14
150,773,328.9082785651276,7
151,490,311.3816686303275,5
152,231,96.07932897839625,16
153,41,261.46304693781656,17
154,28,360.53669841754106,11
155,135,486.89783268494097,15
156,201,108.6890915145426,16
157,840,14.676243002941057,3
158,780,46.89770246325018,6
159,930,194.16770793916982,13
160,33,412.0668773955337,1
161,48,13.499620066440073,14
162,503,233.79799051406172,2
163,407,171.32300151728333,2
164,574,35.716037948866514,15
165,728,230.61578046958246,18
166,805,134.82686659499223,9
167,99,182.42356883003316,3
168,684,355.75149934430357,4
169,872,265.5599821163739,15
170,726,71.07724020647854,5
171,987,481.09312480758314,5
172,547,321.5962751977718,10
173,961,385.2755285746405,16
174,739,48.814443504101696,12
175,613,33.05860593540926,14
176,943,19.529544680359773,11
177,462,102.50907360898778,19
178,643,213.0601148820626,6
179,769,468.5548053673832,10
180,5,233.95923304023037,3
181,218,152.2250016325394,15
182,503,285.348274224635,11
183,767,64.84794328604673,2
184,398,308.65788659244174,6
185,871,288.53165762194664,17
186,795,398.07658636879773,18
187,393,493.4769296923418,4
188,207,132.92800114089414,9
189,15,259.73166089384273,10
190,858,455.3440490963118,2
191,554,394.74304336719223,11
192,892,248.8290885193957,11
193,461,473.2321083112411,11
194,691,38.04597982323659,1
195,575,466.1893236591662,14
196,864,34.74862226757521,1
197,743,278.17932461619534,9
198,241,446.316064520532,1
199,564,138.73326234503838,4
200,96,241.40176448312766,1
201,900,168.92115077711364,19
202,734,476.55051936741216,10
203,485,413.5863414290145,15
204,407,357.410740549926,4
205,231,297.93722344140326,14
206,749,412.08997676883257,5
207,655,202.21085034653808,15
208,171,229.3004090019703,15
209,541,367.7008433296221,16
210,36,185.29983401392,16
211,525,41.31146160370317,4
212,160,46.423958354175014,9
213,839,66.5277726397949,1
214,699,436.14384843839474,5
215,243,241.39094862054012,9
216,86,359.3123609789209,5
217,796,202.5255744463977,4
218,578,136.76836423366092,16
219,682,180.12416210548386,2
220,557,399.1493492054199,16
221,574,316.3559012654047,18
222,953,469.443492179372,2
223,646,343.0553415026487,16
224,796,289.3889995598,1
225,28,308.9960444030589,16
226,620,471.76200533952317,3
227,556,396.218455634686,15
228,340,21.78020630955453,11
229,798,271.72845110649166,10
230,958,347.28582165781677,17
231,331,376.86225443518595,4
232,640,114.43963846382897,17
233,506,434.9169036811626,4
234,348,478.3631421158302,19
235,473,125.99049986398619,1
236,231,442.48157418345045,14
237,190,57.51959363288674,11
238,225,37.296349696470145,7
239,385,73.31966205034719,17
240,377,38.29312893884764,4
241,283,424.0559962063302,10
242,958,38.93457078455326,17
243,633,143.1154537681912,4
244,628,60.84060833256963,19
245,973,154.75679779374482,18
246,745,54.374139124451034,17
247,259,337.3215928640769,6
248,359,75.33014000786183,7
249,710,427.40450366105506,6
250,456,410.4236148560541,12
251,411,16.694225880598616,9
252,649,448.90591420240617,18
253,318,24.18271520424986,2
254,677,127.42643462920275,17
255,225,25.870677510237577,1
256,819,174.56330864926483,9
257,234,261.7945975995031,6
258,684,400.35598581741766,2
259,664,175.61095973021972,6
260,975,355.6901120898272,9
261,827,101.87718398830036,3
262,374,377.7932438046219,16
263,672,125.6383368955264,15
264,608,80.33693041244628,12
265,472,100.85033668328661,8
266,233,99.21093315210913,6
267,692,261.30281089472567,3
268,113,423.95081478219157,4
269,830,49.00648772632776,10
270,497,356.40859606177713,14
271,442,330.6297652299003,15
272,564,437.53477639638754,7
273,268,129.63230464838455,7
274,510,230.5538307556645,8
275,807,463.6554134773235,10
276,386,333.3967905663054,19
277,387,200.49652230218248,19
278,113,74.39206759908154,2
279,613,138.6176538712896,15
280,625,294.7955839697978,1
281,952,361.9022943046517,10
282,81,70.9667245574278,6
283,699,303.80265742158645,13
284,113,279.672126630988,10
285,2,261.83816887844694,12
286,642,348.1603276641839,6
287,220,420.3503015908963,6
288,566,168.2649447566655,1
289,855,445.6159731543701,12
290,997,88.71047018308984,10
291,736,94.78169617807053,14
292,225,140.71831117572273,15
293,385,68.57012607806813,4
294,403,122.85642009461002,1
295,638,62.141763822393855,8
296,130,412.6586843228413,3
297,53,78.09480602444606,14
298,684,376.17580320432984,17
299,730,33.47779527753353,2
300,672,474.7749604818184,15
301,710,358.4684428886054,6
302,416,13.330308807194774,5
303,247,384.2896850981049,14
304,836,261.9001411754308,19
305,439,391.88893346420866,9
306,203,266.02343635638834,8
307,184,324.10218024132377,3
308,123,395.3025111435698,18
309,401,208.5029467480498,8
310,767,11.326993412021523,16
311,294,426.47378301314234,15
312,280,196.63627768608467,15
313,837,253.0609357481257,16
314,884,13.805654655444672,1
315,610,251.125085071548,10
316,198,493.3788267701475,19
317,982,146.3511538011971,5
318,907,203.75495241876527,18
319,511,346.72309826965153,3
320,752,409.24889708659276,4
321,144,214.52189576298915,4
322,609,161.73774649663335,11
323,201,469.53464199268285,9
324,124,341.80103366911794,1
325,187,68.32043920163912,16
326,326,43.77466028597782,9
327,464,246.93942688728083,11
328,349,117.8441323631635,6
329,771,134.45252915436419,17
330,660,440.0691676256456,12
331,764,53.88735191499222,8
332,955,360.5284164621559,16
333,932,142.85970415648816,5
334,403,382.5608284880275,1
335,346,363.98157838713684,17
336,963,13.622031707703583,8
337,511,259.4763523315836,10
338,147,78.26654636524272,18
339,148,434.45124498355165,15
340,864,437.0770826025792,13
341,711,214.98944567194144,10
342,820,227.75385304102946,9
343,489,158.60864030821827,13
344,929,361.1370864904152,3
345,936,185.74406788296497,3
346,640,141.21831251609055,1
347,551,221.79321915720905,2
348,338,54.828884009854775,11
349,872,375.83557027565985,14
350,641,16.17223662317561,10
351,779,325.797680145091,7
352,988,99.60361810988748,1
353,953,123.87798264506243,7
354,473,321.4596793336196,15
355,946,496.5422982336245,11
356,151,391.08156964554985,6
357,415,120.66141978946207,7
358,990,96.25212997015556,7
359,298,434.4541064311585,1
360,611,227.6501344815371,10
361,263,77.15587338579617,15
362,764,432.48359742774966,8
363,144,409.88525292798806,19
364,346,492.11411830961015,3
365,624,455.7744064892151,15
366,572,427.3772659436654,4
367,881,35.76145492739154,6
368,2,61.163531054077836,10
369,897,288.8017652090202,18
370,304,270.42483067809223,16
371,254,234.40197509987237,18
372,652,204.42676945314628,6
373,453,221.29313758352114,19
374,37,288.95598772604967,17
375,160,11.01749362403979,18
376,9,137.74729932509757,13
377,233,263.9570631374684,7
378,99,363.88588835008665,12
379,659,95.3367792737442,2
380,816,277.9717751558421,12
381,208,360.08524510403305,12
382,131,227.8675523778133,4
383,404,23.269755498325015,4
384,152,230.14139764816198,18
385,54,155.25799499463503,16
386,120,465.52830777365085,14
387,673,71.0605589823804,17
388,920,329.71321819854376,17
389,628,35.832685503905566,3
390,587,228.62351452822128,6
391,625,281.4499487378395,13
392,968,155.9979163452641,9
393,420,232.98706140498837,9
394,422,90.14135931979182,8
395,104,159.02068623933772,17
396,852,314.3420992059995,16
397,254,157.882027371966,16
398,227,450.8741084203471,19
399,112,317.919409244085,16
400,510,224.9380190336324,14
401,473,28.99089842154941,14
402,99,254.7786842502889,14
403,153,384.7403586412937,14
404,861,140.12322302608268,12
405,914,405.319049127896,6
406,896,133.38531536493193,13
407,878,413.6357300958922,16
408,338,51.781487389721924,9
409,706,434.43001734582447,2
410,822,254.60136095733193,3
411,163,155.30341891392837,10
412,720,139.9054927034229,2
413,957,221.6851738758777,10
414,681,499.534254070786,8
415,996,117.96042278441546,17
416,161,60.57615795070981,1
417,580,296.66723267214434,6
418,801,249.385808555726,7
419,398,266.8561728210206,15
420,277,336.7983546030364,18
421,816,140.90059423661816,9
422,916,456.22584773810536,8
423,504,223.4793123999223,10
424,896,73.25223561980627,4
425,392,373.7263907996327,8
426,135,325.12113278274666,1
427,195,164.7142672171782,8
428,401,314.54417477668375,12
429,640,117.73235862079866,15
430,33,227.97128607685949,13
431,688,450.7121358619894,16
432,460,75.43177424876721,18
433,955,199.48126049385638,1
434,883,412.35978811297014,17
435,470,485.0505407090273,16
436,375,232.42380684668,5
437,22,258.42981387024025,10
438,750,290.3642612740472,6
439,670,466.8505894005183,12
440,38,430.5213275787446,10
441,230,93.59455106460572,17
442,365,224.01133074506674,2
443,563,237.36020981624887,19
444,438,396.6570947078908,6
445,776,305.41751247666326,13
446,283,330.56802639421636,9
447,27,499.11795475615264,12
448,226,46.730421300306396,18
449,277,119.27481353152916,8
450,798,209.86900931205795,18
451,609,180.41337749395473,2
452,284,20.60632506002196,8
453,879,54.971027170876155,10
454,960,343.66711278775233,9
455,481,440.86898704765474,18
456,453,261.971235520329,8
457,829,274.2036289616802,19
458,816,134.9957820878659,3
459,659,386.2594181805186,9
460,516,378.3793478099556,13
461,547,298.2991877166518,9
462,192,114.20550039055799,12
463,49,57.53892693617383,13
464,512,41.47690216999169,8
465,17,300.4210726550101,15
466,172,414.267306379972,13
467,220,430.58191157265315,13
468,158,237.1748164282904,17
469,477,394.2929366602913,15
470,46,473.97129620710155,19
471,373,144.8333551191533,3
472,518,205.000569726571,14
473,99,466.4247063723735,10
474,892,175.7331739854696,17
475,745,457.7993822576802,8
476,37,490.7119825046882,18
477,280,334.2872570014681,12
478,349,410.27624185704246,17
479,497,377.27732646833175,11
480,302,352.77178623160665,9
481,181,160.39622576080396,15
482,607,37.976225574892425,9
483,99,178.0953489346288,12
484,700,336.79863274991425,11
485,993,60.239307131622674,17
486,116,15.839811659338626,6
487,191,78.44926257543995,8
488,253,360.7106039412897,10
489,981,486.66891381165755,15
490,928,491.701702811262,4
491,983,252.0497830786921,18
492,161,435.98262748625024,11
493,256,371.044963318237,9
494,323,255.50971612245567,9
495,128,290.65266114799255,8
496,18,77.24130184226682,3
497,793,469.4541157021301,18
498,735,182.44558765857062,14
499,566,228.61313566401307,3
500,570,339.1135131889704,17
501,323,173.61221104801143,4
502,872,134.58698888457596,18
503,686,319.2142027024081,15
504,792,22.24220031810623,19
505,626,363.15530489307264,6
506,288,261.8714512394898,15
507,943,306.81932795525785,7
508,854,319.6212780309737,12
509,663,268.25457668135624,16
510,962,295.4415509459606,9
511,639,345.05621843603853,5
512,155,379.02823511804036,11
513,490,366.45167173019905,2
514,386,436.11206428880826,16
515,986,102.82728225202735,4
516,785,206.5625050509808,5
517,104,474.420072347084,7
518,929,204.32938144930156,6
519,393,71.18633768390211,10
520,811,267.468111917468,14
521,246,63.65057655168646,8
522,176,109.39808697665396,14
523,39,499.1761907197688,14
524,477,275.2676928141047,3
525,682,149.18861062981023,1
526,759,497.43972774121397,9
527,538,483.6138700920202,9
528,867,225.96213013128914,2
529,818,137.59752330607512,16
530,921,420.8158226651731,8
531,408,360.65415131617505,6
532,525,346.60130315172006,13
533,828,447.62573324801156,1
534,506,347.81439559694905,19
535,903,149.0609920903591,15
536,825,349.9929493191088,1
537,36,159.84862052899535,10
538,685,382.0271000319276,1
539,20,313.67644870086735,12
540,321,47.93166047252779,11
541,776,261.2893275932196,17
542,512,178.21747490591306,4
543,400,170.9996100388242,7
544,654,305.10558816485604,12
545,972,167.9391639900182,13
546,883,390.6779366203876,5
547,471,44.687803645475476,6
548,143,333.5902436739545,2
549,92,406.5054537918032,7
550,354,339.6875280610107,14
551,834,253.6423055597979,14
552,800,475.6504367307288,10
553,727,156.96986000105116,4
554,959,19.39226488723911,3
555,854,221.67479201708602,14
556,51,26.175848591160353,6
557,665,477.4290087379403,15
558,698,112.85984241654523,8
559,575,396.57424173495093,5
560,190,389.5403207554388,3
561,125,116.68716084463742,3
562,150,314.40099993528196,13
563,314,33.5586945583606,2
564,570,246.95154699489507,1
565,342,17.1770923635185,12
566,305,461.3605012886125,8
567,692,488.28215185779015,19
568,682,118.91855565290678,9
569,838,111.97195695222265,14
570,783,379.32288651544354,18
571,54,134.1559054263739,10
572,444,448.58751398930406,9
573,613,291.2252767002613,6
574,993,181.88103527505294,1
575,264,418.01993571121585,5
576,53,251.76928320256363,10
577,572,456.700127717153,13
578,620,464.72697599739666,4
579,5,91.05587454292056,1
580,103,11.138469004645833,2
581,196,492.1261606697771,4
582,774,454.00739270246487,17
583,877,37.16816549488229,10
584,992,418.18678933112426,12
585,884,234.32441695401124,2
586,350,136.89118646223787,3
587,47,440.5857966016956,14
588,867,106.36694387125056,15
589,823,474.1769997158328,13
590,936,110.75452897267712,9
591,820,310.70476198708434,2
592,656,119.31230391919769,19
593,269,277.37764583463104,16
594,370,345.14781365841924,11
595,636,103.2116861018674,12
596,106,265.2340335233328,1
597,670,239.8392747511583,2
598,659,44.808336487637206,16
599,657,410.97083066089846,2
600,120,174.48437631499243,19
601,831,291.545276800421,10
602,787,262.2442751172359,19
603,604,261.4976472395167,10
604,58,62.53897316215885,16
605,951,217.50618453217305,13
606,346,231.6597120112194,16
607,741,369.48499177857974,18
608,474,421.60922764114224,8
609,117,277.0413162690088,18
610,830,52.52364749184534,13
611,791,126.05624059230767,7
612,127,90.81767315783821,18
613,393,71.06138096267112,6
614,908,189.2906563227257,9
615,641,122.4028160556472,6
616,58,116.96852478764103,18
617,634,36.799655542371156,17
618,513,18.658321949762602,12
619,751,60.35643889839308,3
620,802,94.3767649175802,5
621,96,221.18202713561953,7
622,638,260.1549280364339,10
623,118,78.89003990494913,10
624,560,218.14383734685129,19
625,601,177.45693273970437,4
626,488,99.87758531399845,10
627,237,13.35196659269814,18
628,885,238.83875459565343,3
629,897,345.9693571399477,3
630,272,120.87589373046544,5
631,189,74.58534664937288,16
632,999,444.6509447790113,13
633,704,144.7621385190209,11
634,447,119.57018369840574,13
635,581,429.97750040885876,19
636,790,410.38247859171304,6
637,861,229.68977055707046,13
638,247,249.72704209960952,4
639,963,116.69686536867077,5
640,76,48.36781853498317,19
641,154,290.9815944242739,5
642,656,58.18901157920443,14
643,435,230.1445280087584,4
644,997,470.8436272713753,12
645,86,476.88885069358633,6
646,697,127.27282040820572,19
647,285,315.81557582237065,10
648,974,242.29736941285023,1
649,220,439.0857125171919,16
650,69,143.00112349526609,4
651,47,11.814179347884256,9
652,94,89.6549909063934,18
653,750,181.26617257300504,17
654,958,164.70335358753943,15
655,453,397.7678303702141,19
656,204,343.4747264080305,7
657,912,156.78259661129965,18
658,218,234.29447041144456,6
659,474,56.82396093958426,19
660,432,450.0917579618494,12
661,341,468.35816397978175,3
662,551,490.1037323366597,1
663,612,435.59088708506044,5
664,289,95.2408349711505,1
665,254,32.636276768798126,8
666,734,294.0023964322103,7
667,357,457.1764631727241,15
668,23,96.902167213274,11
669,762,13.451028165829513,18
670,522,404.6930625557997,14
671,758,47.62988530049966,9
672,837,212.7159556359149,5
673,100,342.6547952225047,4
674,802,126.03081687352827,12
675,180,51.141656088896084,1
676,223,387.31040194335606,13
677,906,318.7857915946503,1
678,762,494.36033739853434,3
679,659,178.71093632678006,8
680,442,40.26356928219785,18
681,608,369.8315173142949,16
682,769,265.64937523809033,16
683,325,114.46992638067618,2
684,516,393.0472046123321,17
685,16,109.84018806647244,10
686,792,137.72421086813893,7
687,336,55.33899163969238,10
688,759,205.72181672511869,19
689,258,215.27531972933528,9
690,497,262.1352772706662,17
691,988,357.39249089065095,9
692,896,453.9894550534086,9
693,160,77.48970845502623,5
694,475,36.630568190841956,7
695,852,19.08030446122331,11
696,664,80.37447525371996,8
697,908,332.39524803299673,14
698,690,366.46376821828335,2
699,675,395.3877996287799,10
700,380,129.4170238331279,16
701,545,159.88845849814476,16
702,929,246.73597632709473,19
703,957,40.959717461510984,11
704,691,309.45934637351064,6
705,427,492.0301665011213,6
706,613,186.79509257522125,7
707,268,378.89526279477815,16
708,835,255.0166186291079,13
709,577,72.62780373658754,3
710,417,295.2963499132673,9
711,168,156.93839153759183,3
712,842,26.857572142194535,6
713,43,321.11556775769446,17
714,556,430.87685116911655,3
715,285,178.93718578093834,2
716,397,201.24481813425754,12
717,12,446.60062465393366,6
718,607,408.6683185500044,10
719,302,360.3268835403708,11
720,898,131.91056123904247,16
721,253,456.0061609336558,16
722,499,85.66372119421436,18
723,754,317.1175545144387,9
724,35,24.112578467794165,19
725,727,325.4227050992235,2
726,849,145.80073241794634,1
727,90,230.3417188200228,16
728,776,179.179630507956,18
729,605,94.65081056064285,3
730,922,314.7705871459983,1
731,970,442.16802201889766,6
732,602,479.9512787183777,19
733,418,104.24971794541838,19
734,115,361.51265929085696,11
735,617,335.5262896367843,8
736,903,178.25511689154055,5
737,196,19.35860768332566,9
738,826,347.9977111833044,15
739,501,473.29248167415506,14
740,626,319.7388597386692,4
741,493,223.2934348519407,8
742,75,267.3254081146979,17
743,413,107.81811575335959,2
744,376,377.7666402393314,16
745,420,375.745716704826,10
746,729,81.30347718983822,2
747,277,440.20940742483293,11
748,761,141.9029723419196,10
749,676,491.3054698589413,19
750,394,197.62247687825044,14
751,869,97.16318877990483,11
752,457,182.3428545593696,9
753,920,225.68836106162465,7
754,192,43.96080878876447,15
755,739,293.32700679941183,17
756,689,302.8398955357612,3
757,99,372.0759231212414,15
758,548,24.293247222464213,14
759,978,275.2067250725768,8
760,999,35.92464230262554,4
761,96,353.56066778366016,10
762,664,37.30671299348239,2
763,663,456.7466456874,14
764,190,354.02045777340334,8
765,736,258.62098489172695,10
766,37,226.33692240777572,18
767,780,74.02958890249856,15
768,369,152.5897008866849,5
769,695,435.78996146023917,13
770,525,453.18187766562204,18
771,279,10.366377101560222,2
772,217,301.12683182400013,13
773,867,362.45729842230566,14
774,873,313.18602140422706,10
775,798,50.02308478451345,4
776,273,116.68520041146209,15
777,881,132.66673101687917,8
778,62,417.5450693394939,15
779,596,236.96772379137101,14
780,880,248.54582385120605,9
781,729,468.0975928117092,3
782,342,322.1720855388106,15
783,397,450.3471737608053,17
784,699,233.68933911735115,16
785,19,83.22376667396418,4
786,177,465.668441096302,11
787,612,234.76550667709373,8
788,396,98.99939672062271,3
789,445,158.1739127489219,19
790,233,34.8932689475817,14
791,915,239.46728981362872,9
792,76,428.0328042360159,3
793,265,467.4544234432778,4
794,455,466.97508167678546,4
795,796,71.3627125580859,11
796,718,197.2064024304179,19
797,735,23.832092228846122,16
798,384,429.0310190360217,17
799,564,185.79032339042416,10
800,851,319.247343667195,17
801,506,360.3002346578714,16
802,367,220.62388817414615,6
803,144,160.15674490961908,7
804,885,481.4843259568129,14
805,69,482.59923026168855,11
806,99,151.82382033471075,12
807,396,245.01629740478447,14
808,25,486.693637743411,5
809,948,12.38551975119658,5
810,891,212.21234170578313,15
811,469,59.22419934367453,1
812,484,259.4874031256753,9
813,565,22.088277724838704,3
814,151,209.38023138140767,4
815,144,118.14254664481422,16
816,569,271.321097604783,7
817,39,498.03688805934286,14
818,109,402.26269151210636,16
819,693,424.3646248959665,18
820,42,321.2798438059496,16
821,186,30.364325653406695,16
822,935,111.33086126163062,2
823,398,463.2816326590569,10
824,223,189.39542778508812,7
825,634,60.78199597558984,15
826,133,354.17862927443895,9
827,163,156.73428472778477,7
828,215,141.73988732304412,16
829,733,499.00895322354756,3
830,235,430.48807326306064,17
831,843,209.8895310002421,8
832,658,490.32799183008456,2
833,751,328.5554794754147,3
834,588,373.5910014210825,8
835,9,25.44139111028368,2
836,74,69.58657708054798,19
837,954,320.2117119831568,17
838,492,450.5217514982471,5
839,913,315.6344257829219,17
840,253,75.67219821630597,10
841,230,66.72242266069907,9
842,519,423.6510889538,6
843,174,78.258145966878,11
844,653,264.91366064697246,2
845,168,28.185526781528115,12
846,170,49.52818602167691,12
847,393,339.45065114500375,16
848,946,347.69889110948316,12
849,795,177.32000923813678,18
850,634,115.64878496909193,13
851,194,408.7180326710809,15
852,517,116.38058244024627,16
853,29,275.59326413652605,4
854,165,484.4223320228237,12
855,422,82.44769455256805,17
856,339,471.02937107240734,1
857,648,99.61759600364763,18
858,496,288.0471719313825,16
859,365,194.73377885978485,1
860,833,482.8150147358947,10
861,342,144.03559421094909,19
862,500,205.83242102201928,16
863,657,491.60145774915605,14
864,511,272.8704916823518,2
865,327,256.2887566544142,6
866,217,136.31145921995574,5
867,301,353.6681445521163,12
868,132,17.042746371111043,4
869,804,34.261188554123834,4
870,70,303.6857076965433,5
871,252,177.42054117104252,7
872,415,477.12502237847065,6
873,787,452.563438454165,13
874,445,359.71606675158654,4
875,876,410.89133475262264,13
876,182,336.9926063371697,4
877,167,71.53523032797872,10
878,91,385.1162511477093,1
879,714,112.99406467223473,8
880,858,168.48699899909641,7
881,531,411.4247639301859,5
882,39,272.8975481127896,3
883,126,431.3709499498705,15
884,451,114.38730672319944,17
885,173,307.8114349173747,13
886,653,51.05757654864819,15
887,754,325.09988683461455,19
888,220,383.641678510012,14
889,638,296.61613804957364,13
890,58,140.453435734417,12
891,660,25.35790774084469,9
892,476,68.52995314250003,3
893,456,314.92845974627284,11
894,829,467.86590625283173,10
895,895,111.20185794628314,1
896,361,370.1628130614984,17
897,935,434.56102099203036,13
898,1,265.2322674392804,14
899,387,337.9402399633923,1
900,973,409.3575051713126,2
901,348,137.73082729289087,2
902,190,155.47888039134105,7
903,505,10.307483147943524,9
904,191,481.9161241399232,4
905,508,459.59699835220897,2
906,369,384.6384492421209,19
907,409,48.74725027855758,5
908,824,229.27641595275898,9
909,929,59.92695944606088,13
910,934,17.800930958771318,12
911,117,311.9296529541727,19
912,134,480.8064143692923,9
913,58,452.40533148175354,10
914,556,351.40985931834814,19
915,685,57.353886240787,10
916,672,144.34037845942706,12
917,173,166.82779617379256,14
918,829,383.943528295325,8
919,815,403.1020978252059,16
920,149,198.702000265061,17
921,80,214.76315834262874,4
922,886,31.809429245323955,6
923,213,151.67699202519287,12
924,203,231.12973681704358,18
925,764,67.32169272877621,7
926,229,232.10105576996045,5
927,676,428.0561480063222,10
928,227,294.8472996652761,6
929,659,48.67562896882204,14
930,532,103.91894622683442,6
931,441,242.52673157769254,14
932,402,187.1287034126879,12
933,47,185.7762395775884,12
934,233,269.3410495903592,8
935,305,296.35400157883413,10
936,526,400.46216943533364,16
937,143,177.07361609661749,8
938,415,404.6784786898875,9
939,513,175.91950226518995,13
940,373,37.16216458120458,17
941,566,281.55194899234766,19
942,886,298.0721391984591,17
943,259,467.92472035471144,7
944,656,365.77004977061245,1
945,471,459.7085997222754,14
946,953,455.0901330190747,17
947,971,306.24131402653865,13
948,12,268.6034120148593,2
949,330,283.146073910164,14
950,736,489.3820957618514,1
951,784,388.85216895600985,5
952,968,62.070293348273964,7
953,358,391.42991932288595,19
954,972,93.56364396013068,14
955,408,229.20176901275656,14
956,668,113.12523936650179,15
957,373,347.8957021112826,5
958,8,439.88177073458746,5
959,122,152.27732382967366,2
960,348,50.18526319201194,18
961,676,156.261618056732,9
962,90,339.45731038677525,10
963,648,171.09246250168047,18
964,698,146.27496210136368,4
965,316,100.37324338628981,8
966,178,253.78304916847244,18
967,540,145.21492579702192,17
968,732,368.19507107834676,16
969,869,47.54497697617933,18
970,41,335.3761862245456,7
971,740,126.40440713820723,1
972,704,249.74683791528554,1
973,923,150.1840617953177,18
974,502,364.1566512452899,4
975,959,473.200449723302,4
976,145,459.3676219402085,6
977,201,295.87884542060465,3
978,929,236.6790485959194,6
979,724,410.9672496252971,13
980,461,344.8299176875877,7
981,732,99.9464159662971,4
982,752,412.2504146703701,1
983,925,220.153350803408,6
984,909,102.6029733858758,5
985,558,148.0807016942813,13
986,547,141.08824482168774,19
987,253,264.41141755569544,4
988,390,124.841344432159,6
989,594,70.54757882677232,13
990,883,70.60851680074276,5
991,256,295.80533659815734,13
992,709,370.0320515361955,10
993,815,167.55117433078698,3
994,921,26.97884780886837,13
995,450,72.34019459913526,12
996,10,458.20033456515796,4
997,824,251.83639319883198,10
998,798,232.25067671143563,3
999,242,28.644097371944547,17
1000,251,367.03214093528055,9
